,SIZE,SEXA,SSJB1WK,SPAGEX,SPLVTG,PPLVTG,MMLVTG,CCNUMTTL,CC01SEX,CC01AGE,SZFFOTHR,SZFFONLY,SZFFTTL,FFHEAD,SZFFOUT,INCSELF,INCSP,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,XSSNBROY,XSSNSISY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,SSLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
1321,1,1,1,56,1,3,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,0,3,2,0,2,2,2,0,1,2
1322,2,1,3,56,1,1,1,3,1,30,1,7,8,1,0,0,1,1,1,1,1,5,0,1,0,1,2,2,2,4,3,3,2,1,2
1323,1,2,0,0,0,3,3,2,1,29,0,1,2,1,0,1,1,0,1,1,1,3,0,0,0,0,3,2,0,4,3,3,1,1,2
1324,2,1,3,50,1,2,2,2,1,28,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,1,2,2,0,4,3,3,2,1,1
1325,3,2,1,61,1,3,2,2,1,28,0,2,3,2,1,1,1,1,1,1,1,0,0,0,0,0,2,2,0,2,3,3,2,1,2
1326,3,2,1,59,1,3,2,2,1,30,0,2,3,2,0,0,1,1,1,1,1,5,0,0,0,0,2,2,4,3,3,3,2,1,2
1327,3,2,1,56,1,3,3,2,1,34,4,6,7,2,0,0,1,0,1,1,1,5,0,1,1,1,4,2,2,4,2,2,0,1,1
1328,3,2,1,57,1,2,2,3,1,31,4,6,7,2,0,0,1,1,1,1,1,5,0,2,0,1,2,2,5,3,3,2,3,1,2
1329,1,2,0,0,0,3,2,2,2,30,0,2,3,1,0,0,1,1,1,1,1,4,0,1,0,0,1,2,2,4,3,0,1,1,2
1330,1,2,1,55,1,3,3,2,2,28,0,1,2,2,2,1,1,1,1,1,1,1,0,0,1,0,4,2,0,4,2,3,1,1,2
1331,4,2,1,54,1,1,1,0,0,0,0,3,4,4,0,0,1,1,1,1,1,5,0,0,0,0,3,2,1,4,2,2,1,1,2
1332,3,2,1,45,1,3,2,2,1,20,0,3,4,2,0,0,1,1,1,1,1,4,1,1,0,0,2,2,2,4,3,3,1,1,2
1333,2,2,0,0,0,2,2,2,2,27,0,2,3,1,0,1,1,1,1,1,1,2,0,1,0,0,4,2,2,2,2,0,2,1,2
1334,3,2,0,0,0,2,2,1,1,24,1,2,3,1,0,0,1,1,1,1,1,0,0,0,0,1,3,2,2,4,3,2,1,1,0
1335,2,1,3,50,1,3,3,2,2,22,0,3,4,1,0,0,1,1,1,1,1,0,0,1,1,0,2,2,6,1,3,3,2,1,2
1336,2,2,1,44,1,3,3,1,2,25,0,1,2,2,0,0,1,1,1,1,1,3,3,0,0,1,2,2,2,4,2,2,1,1,1
1337,3,2,1,54,1,3,3,3,2,27,0,3,4,2,0,1,1,1,1,1,1,2,0,0,0,1,3,2,2,4,3,3,3,1,2
1338,2,2,1,52,1,1,1,2,1,24,1,6,7,2,0,0,1,1,1,1,1,3,0,0,1,0,2,2,2,4,3,3,3,2,2
1339,4,2,1,50,1,2,2,1,2,25,0,2,3,2,0,0,1,1,1,1,1,2,1,0,0,0,3,2,5,1,3,3,1,1,2
1340,2,2,1,56,1,3,2,2,2,25,0,3,4,2,0,1,1,1,1,1,1,5,1,0,0,1,2,2,6,2,3,3,3,1,2
1341,3,2,1,56,1,2,2,2,1,27,0,2,3,2,0,0,1,1,1,1,1,3,1,0,0,0,2,2,6,2,3,3,2,1,2
1342,2,2,3,54,1,2,2,2,2,28,1,4,5,2,0,0,1,0,1,1,1,3,0,1,0,0,2,2,2,1,3,2,3,1,2
1343,3,1,0,0,0,3,1,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,1,0,0,3,2,0,2,2,0,1,1,1
1344,1,2,1,53,1,3,2,4,2,27,0,5,6,2,0,0,1,1,1,1,1,0,0,0,0,0,3,2,5,3,2,3,1,1,2
1345,3,2,1,56,1,2,2,2,1,27,2,3,4,2,0,1,1,1,1,1,1,1,2,0,0,1,4,2,2,4,3,3,2,1,2
1346,3,1,3,51,1,3,2,2,1,24,0,2,3,1,0,0,1,1,1,1,1,5,0,0,1,1,3,2,1,4,2,3,1,1,2
1347,3,2,1,50,1,3,2,2,1,21,0,2,3,2,1,0,1,1,1,1,1,3,1,0,0,0,2,2,2,4,2,3,2,1,2
1348,4,1,1,45,1,1,1,2,1,21,0,4,5,1,1,0,1,1,1,1,1,4,1,0,1,0,3,2,2,4,3,2,2,1,2
1349,3,1,1,45,1,2,2,2,1,19,0,3,4,1,0,0,1,1,1,1,1,5,0,0,0,0,3,2,0,4,2,2,2,1,2
1350,2,2,1,55,1,2,3,2,1,25,0,3,4,2,0,1,1,1,1,1,1,1,0,0,0,0,3,2,5,2,3,3,2,1,2
1351,3,2,1,54,1,2,2,3,1,21,2,6,7,2,0,0,1,0,1,1,1,4,0,0,2,0,2,2,2,4,3,2,2,1,1
1352,2,1,0,0,0,3,3,1,2,22,0,1,2,1,0,0,1,1,1,1,1,5,2,0,0,0,2,2,5,1,2,0,0,1,1
1353,4,2,1,52,1,2,3,2,2,21,0,2,3,2,1,0,1,1,1,1,1,3,1,0,1,1,3,2,0,3,3,3,2,1,1
1354,3,2,1,48,1,2,2,2,2,25,0,3,4,2,0,0,1,1,1,1,1,4,0,2,0,0,2,2,3,1,3,3,2,1,2
1355,3,2,0,0,0,2,2,1,1,23,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,1,2,0,4,2,0,2,1,2
1356,3,2,1,56,1,2,2,0,0,0,1,2,3,2,0,0,1,1,1,1,1,3,3,0,0,0,4,2,2,4,3,3,2,1,2
1357,1,2,1,52,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,1,0,0,0,2,2,6,3,2,2,2,1,2
1358,4,1,1,49,1,2,2,2,2,20,0,3,4,1,0,0,1,1,1,1,1,0,1,0,1,0,3,2,4,2,2,2,2,1,2
1359,2,2,1,50,1,3,2,2,1,27,0,2,3,2,0,0,1,1,1,1,1,3,1,0,0,1,3,2,4,1,2,2,2,1,2
1360,3,2,1,48,1,2,2,2,1,22,0,3,4,2,0,1,1,1,1,1,1,1,0,0,0,1,1,2,5,1,3,3,3,1,2
1361,4,2,3,53,1,3,1,3,2,28,0,2,3,2,0,1,1,1,1,1,1,0,0,1,0,1,3,2,0,1,2,2,2,1,2
1362,3,2,1,47,1,3,2,2,2,20,0,1,2,2,2,0,1,1,1,1,1,4,0,0,0,2,4,2,2,4,2,2,2,1,1
1363,3,1,3,45,1,3,1,1,1,5,0,3,4,1,0,0,1,1,1,1,1,5,1,1,1,0,4,2,2,4,3,2,2,1,2
1364,3,1,0,0,0,1,1,2,1,20,0,4,5,1,0,0,1,1,1,1,1,0,1,0,0,0,3,2,0,3,2,0,2,1,2
1365,3,2,1,62,2,2,2,1,2,6,0,1,2,2,1,0,1,1,1,1,1,3,0,1,2,0,2,2,5,1,3,3,3,1,2
1366,3,1,1,45,1,2,2,2,2,20,0,2,3,1,1,0,1,1,1,1,1,5,1,1,0,1,3,2,2,2,2,2,1,1,1
1367,3,2,0,0,0,2,2,2,1,21,0,2,3,1,1,0,1,1,1,1,1,4,1,1,0,1,2,2,2,2,2,0,2,1,2
1368,3,2,1,45,1,2,2,3,2,25,0,4,5,2,0,0,1,1,1,1,1,2,0,0,0,0,2,2,2,1,2,2,1,1,2
1369,3,2,1,43,1,1,3,2,2,19,0,4,5,2,0,0,1,1,1,1,1,2,1,0,0,0,3,2,5,3,2,2,2,1,2
1370,3,2,1,50,1,3,2,1,2,10,0,2,3,2,0,0,1,1,1,1,1,3,0,0,0,0,2,2,2,4,3,3,3,1,1
1371,3,2,1,47,1,2,2,3,2,20,0,2,3,2,2,0,1,1,1,1,1,2,0,1,0,0,2,2,6,1,3,3,3,1,2
1372,3,2,1,49,1,2,2,2,2,21,2,5,6,2,0,0,1,1,1,1,1,3,2,0,0,1,4,2,2,4,2,2,2,1,2
1373,3,1,1,46,1,2,2,1,1,10,0,2,3,1,0,0,1,1,1,1,1,5,0,0,1,0,1,2,2,1,3,3,2,1,2
1374,3,2,1,45,1,2,2,2,1,22,0,3,4,1,0,0,1,1,1,1,1,2,1,0,0,0,2,2,2,4,2,2,2,1,2
1375,3,2,1,50,1,3,2,2,2,10,0,3,4,2,0,0,1,1,1,1,1,2,0,1,1,1,2,1,5,3,3,3,3,1,2
1376,3,2,1,55,1,2,3,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1,0,0,0,0,2,2,0,1,3,3,3,1,2
1377,2,2,1,46,1,3,1,2,2,21,0,3,4,2,0,0,1,0,1,1,1,0,0,0,0,0,2,2,2,3,2,3,2,1,1
1378,2,1,1,34,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,5,0,0,0,0,1,2,1,2,3,3,2,1,1
1379,4,2,1,42,1,1,1,0,0,0,0,3,4,4,0,0,1,0,1,1,1,1,1,0,0,0,3,2,2,4,2,3,2,1,2
1380,2,1,1,42,1,3,1,2,2,16,0,4,5,1,0,0,1,0,1,1,1,4,1,0,0,1,2,2,2,2,2,2,2,1,2
1381,1,1,0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,5,0,1,0,0,3,2,2,1,2,0,2,1,1
1382,3,1,1,37,1,3,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,2,0,1,0,2,2,3,3,2,2,0,1,2
1383,3,2,1,40,1,2,2,2,1,18,0,3,4,2,0,0,1,1,1,1,1,0,0,0,0,1,2,2,5,2,2,2,2,1,2
1384,2,1,3,41,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,5,0,0,0,2,3,2,0,4,2,2,2,1,2
1385,2,2,1,46,1,1,1,2,1,14,0,5,6,2,0,0,1,1,1,1,1,4,0,0,2,0,2,2,6,0,3,3,2,1,2
1386,1,2,0,0,0,0,1,0,0,0,1,2,3,4,0,0,1,1,1,1,1,3,0,1,0,0,2,0,0,4,2,0,0,1,2
1387,1,2,1,41,1,2,2,2,2,11,0,3,4,2,0,1,1,1,1,1,1,1,0,0,0,1,2,2,4,2,3,3,2,1,2
1388,2,2,1,40,1,2,2,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1,1,0,0,0,2,2,2,3,2,2,2,1,2
1389,3,2,1,32,1,2,2,1,2,11,0,2,3,2,0,0,1,1,1,1,1,2,1,0,0,0,2,2,1,4,2,2,2,1,2
1390,2,2,1,39,1,2,2,1,2,10,0,2,3,2,0,1,1,1,1,1,1,0,1,0,0,0,1,2,2,1,2,3,0,1,2
1391,3,2,0,0,0,3,1,0,0,0,0,1,2,4,0,0,1,0,1,1,1,4,0,0,0,0,1,2,2,1,2,0,3,1,2
1392,1,2,1,41,1,2,2,3,1,11,0,4,5,2,0,1,1,1,1,1,1,0,0,0,0,1,2,2,6,1,3,2,2,1,2
1393,3,1,3,38,1,1,1,3,1,8,0,6,7,4,0,0,1,0,1,1,1,5,0,0,1,0,2,2,0,2,3,2,2,1,2
1394,3,1,0,0,0,1,1,0,0,0,0,2,3,1,0,0,1,1,1,1,1,4,1,0,0,0,2,2,4,1,2,0,2,1,2
1395,3,1,3,38,1,2,2,2,2,4,0,3,4,1,0,0,1,1,1,1,1,0,2,0,1,0,1,2,5,1,3,3,3,1,2
1396,3,2,1,41,1,3,2,2,2,13,0,3,4,2,0,0,1,1,1,1,1,3,0,1,0,0,2,2,2,4,2,2,2,1,2
1397,2,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,0,0,0,0,0,2,2,3,1,3,0,3,1,2
1398,3,2,1,37,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,4,0,0,1,0,1,2,2,1,2,3,3,1,2
1399,3,1,1,47,1,3,3,2,2,23,0,3,4,1,0,0,1,1,1,1,1,4,0,0,0,1,2,2,0,1,2,2,0,1,2
1400,3,2,1,41,1,2,2,1,1,8,0,2,3,2,0,1,1,1,1,1,1,1,0,0,0,1,2,2,6,1,2,2,2,1,2
1401,3,1,3,0,1,2,2,2,2,7,0,3,4,1,0,0,1,1,1,1,1,0,0,1,0,0,2,2,0,2,0,0,0,1,2
1402,1,2,1,40,1,2,3,1,1,1,2,4,5,2,0,0,1,0,1,1,1,4,1,1,1,1,4,2,0,4,3,3,0,1,2
1403,3,2,1,40,1,1,1,3,1,11,0,6,7,2,0,0,1,1,1,1,1,2,0,1,0,1,2,2,2,1,2,2,2,1,1
1404,2,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,0,0,0,0,0,2,2,5,1,3,0,2,1,2
1405,2,1,1,32,1,2,2,2,1,6,0,3,4,1,0,0,1,1,1,1,1,5,0,1,0,0,2,2,2,4,2,3,2,1,1
1406,2,2,1,36,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,1,3,2,1,3,2,2,2,1,2
1407,2,2,1,41,1,2,2,2,1,10,0,3,4,2,0,1,1,1,1,1,1,1,0,1,0,0,2,2,3,2,2,3,2,1,1
1408,2,2,1,37,1,2,2,2,1,5,0,3,4,2,0,1,1,1,1,1,1,0,0,1,0,0,3,2,2,4,2,3,2,1,2
1409,2,1,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,3,0,0,0,0,2,2,2,2,2,0,2,1,2
1410,2,2,1,38,1,2,2,2,2,5,0,3,4,2,0,1,1,1,1,1,1,1,0,0,1,1,3,2,2,2,3,2,2,1,2
1411,3,2,0,0,0,3,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,0,2,0,0,4,2,0,0,1,2
1412,3,2,1,46,1,2,2,2,1,13,0,3,4,2,0,0,1,1,1,1,1,3,1,0,2,0,2,2,1,2,2,2,1,1,2
1413,2,2,0,0,0,3,2,2,2,14,0,0,1,1,2,0,1,1,1,1,1,0,0,0,0,0,2,2,2,4,2,0,2,1,2
1414,3,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,0,0,0,0,2,2,0,2,3,0,0,1,2
1415,3,2,1,34,1,2,2,3,1,7,0,4,5,2,0,1,1,1,1,1,1,1,0,0,0,0,2,2,5,1,2,2,2,1,2
1416,2,1,1,34,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,1,2,2,0,1,3,3,0,1,1
1417,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,0,1,1,1,4,0,0,0,0,2,1,5,1,3,0,3,1,1
1418,3,2,1,34,1,2,2,2,1,4,0,3,4,2,0,1,1,1,1,1,1,1,0,0,1,0,2,2,5,3,2,2,2,1,2
1419,2,1,1,27,1,3,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,2,0,0,3,3,2,3,1,2
1420,2,2,1,35,1,2,2,3,2,0,0,4,5,2,0,1,1,1,1,1,1,1,1,0,1,0,3,2,3,3,3,3,2,1,2
1421,3,2,1,39,1,2,2,1,2,1,0,2,3,2,0,0,1,1,1,1,1,4,0,0,0,0,2,2,5,3,3,2,2,1,2
1422,2,2,0,0,0,1,1,0,0,0,0,2,3,4,2,1,1,1,1,1,1,4,1,1,0,0,2,2,6,3,3,0,3,1,2
1423,2,2,0,0,0,2,2,0,0,0,1,1,2,4,0,0,1,1,1,1,1,4,1,0,0,0,3,2,0,2,3,0,2,1,2
1424,3,1,3,33,1,2,2,1,2,1,0,2,3,1,0,0,1,1,1,1,1,4,0,0,0,0,1,2,3,2,3,3,2,1,2
1425,3,2,1,47,1,2,2,1,2,0,2,4,5,2,0,1,1,1,1,1,1,0,0,2,0,0,1,2,5,1,3,3,3,1,2
1426,1,1,0,0,0,2,2,0,0,0,1,1,2,4,2,0,1,1,1,1,1,4,0,1,0,0,3,2,0,0,3,0,0,1,2
1427,3,2,1,31,1,2,2,1,1,1,0,2,3,2,0,0,1,1,1,1,1,4,1,0,0,0,2,2,5,2,3,3,3,1,2
1428,3,1,3,29,1,2,2,1,2,6,0,2,3,1,0,0,1,1,1,1,1,4,0,0,0,0,2,2,0,1,3,2,2,1,1
1429,1,2,1,29,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,4,0,1,0,0,2,2,6,1,3,2,3,1,2
1430,4,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,2,4,3,0,2,1,2
1431,3,2,0,0,0,1,1,0,0,0,0,2,3,4,1,0,1,1,1,1,1,3,0,0,0,0,2,2,3,2,3,0,2,1,2
1432,1,2,1,31,1,2,2,2,2,3,0,3,4,2,0,1,1,1,1,1,1,1,1,0,0,0,3,2,0,1,2,2,2,1,2
1433,1,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,1,0,0,0,2,2,6,2,3,0,0,1,2
1434,1,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,0,0,0,0,2,2,0,2,3,0,3,1,2
1435,3,2,1,34,1,3,2,3,2,3,0,4,5,2,0,1,1,1,1,1,1,0,3,0,0,1,3,2,3,3,2,2,2,1,1
1436,1,1,3,30,1,2,2,2,1,6,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,1,2,2,6,1,3,3,3,1,2
1437,2,2,0,0,0,3,1,0,0,0,3,4,5,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,2,2,3,0,0,1,2
1438,2,2,0,0,0,1,1,0,0,0,0,2,3,4,1,0,1,1,1,1,1,2,2,0,0,0,3,2,0,2,2,0,0,1,1
1439,3,2,1,34,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,2,2,0,0,0,2,2,0,3,3,3,3,1,2
1440,1,1,0,0,0,2,2,0,0,0,1,1,2,1,0,0,1,1,1,1,1,2,0,1,0,0,3,2,0,0,3,0,3,1,2
1441,3,1,0,0,0,1,3,0,0,0,0,1,2,4,0,0,1,1,1,1,1,0,0,0,0,0,2,2,4,4,3,0,2,1,2
1442,4,2,0,0,0,1,1,0,0,0,1,3,4,4,0,1,1,1,1,1,1,2,1,0,0,0,3,2,2,2,2,0,2,1,2
1443,2,2,0,0,0,1,1,0,0,0,0,2,3,4,1,1,1,1,1,1,1,0,0,0,0,0,3,2,0,2,3,0,0,1,1
1444,3,1,3,24,1,1,1,2,1,2,3,8,9,4,0,0,1,0,1,1,1,4,0,1,0,0,3,2,0,3,2,2,2,1,2
1445,3,2,0,0,0,1,1,0,0,0,2,4,5,4,0,0,1,1,1,1,1,3,0,0,0,0,4,2,3,3,3,0,2,1,1
1446,2,2,0,0,0,1,1,0,0,0,1,3,4,4,0,1,1,1,1,1,1,0,0,0,0,0,3,2,0,1,3,0,0,1,2
1447,3,2,0,0,0,2,2,0,0,0,1,1,2,4,0,0,1,1,1,1,1,2,1,0,0,0,3,0,0,0,2,0,2,0,0
1448,3,1,0,0,0,1,2,0,0,0,1,2,3,4,1,0,1,1,1,1,1,4,0,1,0,0,3,2,6,3,2,0,3,1,2
1449,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,1,0,0,0,3,2,3,2,2,0,2,2,2
1450,1,2,0,0,0,3,3,1,1,63,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,3,1,2,2,1,2,3,3,1,1
1451,1,2,0,0,0,3,3,3,1,61,0,0,1,1,0,1,1,0,1,1,1,0,2,0,0,0,3,2,0,3,1,1,1,1,2
1452,1,2,0,0,0,3,3,3,2,0,3,4,5,4,0,1,1,0,1,1,1,3,0,0,0,0,2,2,5,4,2,0,0,1,1
1453,3,1,3,82,1,3,3,2,1,0,0,1,2,1,0,0,1,0,1,1,1,4,0,0,0,0,2,2,2,4,1,1,0,1,2
1454,3,1,3,80,1,3,3,3,2,56,0,2,3,1,0,1,1,0,1,1,1,4,2,0,0,1,4,2,2,4,2,2,1,1,2
1455,1,1,3,82,1,3,3,4,2,60,0,1,2,1,0,1,1,0,1,1,1,3,1,1,0,0,1,2,2,4,2,2,1,1,2
1456,1,2,0,0,0,3,3,3,2,60,3,5,6,1,0,1,1,0,1,1,1,4,0,1,0,0,1,0,0,4,2,2,0,1,2
1457,1,2,0,0,0,3,3,3,2,62,2,3,4,4,1,1,1,0,1,1,1,2,1,2,1,1,4,2,2,4,1,1,1,1,2
1458,3,2,3,85,1,3,3,1,1,58,0,2,3,2,0,1,1,0,1,1,1,2,2,1,0,1,2,0,0,1,2,2,0,1,2
1459,2,2,0,0,0,3,3,3,1,62,1,3,4,4,0,1,1,0,1,1,1,4,2,1,2,2,4,2,0,4,2,2,2,1,2
1460,3,1,3,81,1,3,3,2,2,59,3,4,5,1,0,1,1,0,1,1,1,4,0,0,1,0,1,2,6,1,3,2,1,1,2
1461,1,1,3,79,1,3,3,2,2,52,0,1,2,1,0,1,1,0,1,1,1,3,0,3,1,1,1,2,1,4,1,2,1,1,2
1462,3,2,0,0,0,3,3,0,0,0,1,1,2,4,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,0,2,1,1
1463,1,1,2,79,1,3,3,2,2,53,0,1,2,3,0,1,1,0,1,1,1,2,0,0,2,0,3,2,0,1,2,2,0,1,1
1464,1,2,3,86,1,3,3,2,1,54,0,2,3,2,0,1,1,0,1,1,1,0,0,2,1,0,4,2,2,4,2,3,2,1,2
1465,2,2,0,0,0,3,3,2,1,56,0,1,2,4,1,1,1,0,1,1,1,4,2,1,3,1,1,2,4,1,2,3,1,1,2
1466,2,1,3,79,1,3,3,2,1,50,0,2,3,1,0,1,1,0,1,1,1,3,0,3,1,1,3,2,2,4,2,1,0,1,2
1467,2,2,3,81,1,3,3,1,2,52,1,2,3,2,0,1,1,0,1,1,1,0,0,0,1,0,3,2,2,4,2,3,1,1,2
1468,1,2,0,0,0,3,3,3,2,53,0,1,2,1,0,1,1,0,1,1,1,4,2,0,2,0,3,2,6,1,3,3,0,1,2
1469,1,1,0,0,0,3,3,2,1,46,3,4,5,4,0,1,1,0,1,1,1,0,1,0,0,0,1,2,0,0,3,2,0,1,2
1470,2,1,3,69,1,3,3,2,2,47,0,2,3,1,0,0,1,0,1,1,0,4,1,0,0,1,4,2,2,4,3,2,1,1,2
1471,2,1,3,71,1,3,3,2,1,44,0,1,2,1,0,0,1,0,1,1,1,5,0,0,0,0,1,2,1,1,3,2,1,1,2
1472,1,2,3,84,1,3,3,3,1,53,0,1,2,2,0,1,1,0,1,1,1,1,0,1,0,0,2,2,3,1,2,2,1,1,2
1473,1,1,3,75,1,3,3,1,2,50,0,1,2,1,0,1,1,0,1,1,1,3,1,1,0,0,4,0,0,4,2,2,1,1,2
1474,1,2,3,82,1,3,3,2,2,51,3,5,6,4,0,1,1,0,1,1,1,2,0,5,1,2,4,2,2,1,2,2,1,1,1
1475,1,2,3,81,1,3,3,3,1,47,0,2,3,2,0,1,1,0,1,1,1,2,1,0,1,1,1,0,0,4,3,2,0,1,1
1476,3,1,3,72,1,3,3,2,2,41,0,3,4,1,0,1,1,0,1,1,1,2,4,0,0,1,0,2,3,0,2,2,1,2,2
1477,1,1,3,74,1,3,3,2,1,48,0,3,4,1,0,1,1,0,1,1,1,5,2,0,0,3,4,2,1,4,2,2,1,1,2
1478,3,1,3,71,1,3,3,2,2,42,0,2,3,1,0,1,1,0,1,1,1,4,1,0,0,0,2,2,0,1,3,3,3,1,2
1479,1,1,3,69,1,3,3,1,2,33,0,2,3,1,0,1,1,0,1,1,1,3,1,0,0,4,1,1,5,1,3,2,3,1,2
1480,2,1,3,70,1,3,3,2,1,42,0,1,2,1,0,0,1,0,1,1,1,5,0,1,1,1,2,2,3,2,3,2,3,1,2
1481,1,1,3,75,1,3,3,2,1,43,0,3,4,1,0,1,1,0,1,1,0,5,2,2,0,0,4,2,6,1,3,2,3,1,2
1482,1,2,0,0,0,3,3,3,1,45,0,1,2,1,0,1,1,0,1,1,1,3,1,0,0,0,1,2,2,1,2,0,1,1,1
1483,3,1,3,73,1,3,3,2,1,42,0,2,3,1,0,1,1,0,1,1,1,4,3,0,2,1,4,2,0,4,3,2,1,1,2
1484,1,1,3,72,1,3,3,2,1,0,0,1,2,1,0,1,1,0,1,1,1,2,0,1,1,0,4,2,0,1,2,2,0,1,2
1485,1,1,3,0,1,3,3,2,1,42,0,1,2,1,0,1,1,0,1,1,1,3,3,0,0,0,3,2,0,4,2,2,1,1,2
1486,3,1,3,67,1,3,3,2,1,44,0,2,3,1,0,0,1,0,1,1,1,4,1,1,0,1,4,2,1,4,2,2,1,1,2
1487,1,2,0,0,0,3,3,2,1,48,0,0,1,1,0,1,1,0,1,1,1,3,1,0,0,0,2,2,2,4,3,3,2,1,2
1488,1,1,1,69,1,3,3,1,2,43,0,1,2,1,0,0,1,1,1,1,1,4,1,2,1,0,1,2,5,1,2,2,2,1,2
1489,1,1,3,70,1,3,3,1,1,46,0,1,2,1,0,0,1,0,1,1,1,3,0,1,2,3,4,2,1,4,2,2,1,1,2
1490,1,2,3,82,1,3,3,0,0,0,0,1,2,2,0,1,1,0,1,1,1,0,0,2,1,0,2,2,5,1,2,1,2,1,2
1491,3,2,3,73,1,3,3,2,2,46,0,1,2,2,0,1,1,0,1,1,1,2,0,2,0,1,3,2,2,1,2,3,0,1,1
1492,1,1,3,71,1,3,3,3,1,46,0,1,2,1,0,1,1,0,1,1,1,4,0,1,1,1,4,2,1,4,3,2,1,1,2
1493,3,1,3,65,1,3,3,2,0,0,0,0,0,1,0,1,1,0,1,1,1,5,2,1,1,1,1,0,0,4,3,3,2,1,2
1494,1,1,3,58,1,3,3,2,2,29,0,2,3,1,0,1,1,0,1,0,1,0,2,0,1,0,3,2,2,1,3,2,1,1,2
1495,3,2,3,80,1,3,3,2,2,47,0,2,3,2,0,1,1,0,1,1,1,3,1,1,0,0,3,2,6,1,3,3,2,1,2
1496,1,2,3,73,1,3,3,2,2,46,0,2,3,2,0,1,1,0,1,1,1,2,0,1,0,0,4,2,2,4,2,3,1,1,2
1497,1,1,1,72,1,3,3,2,2,36,0,1,2,4,1,0,1,0,1,1,1,3,0,1,2,1,2,0,0,3,3,2,2,2,2
1498,1,1,3,66,1,3,3,0,0,0,0,1,2,1,0,0,1,1,1,1,1,3,1,2,0,0,1,2,1,4,2,2,1,1,2
1499,1,2,0,0,0,3,3,3,1,40,0,1,2,4,0,0,1,0,1,1,1,3,0,2,5,1,2,0,0,4,2,2,1,1,2
1500,1,2,1,76,1,3,3,2,2,41,0,1,2,2,0,0,1,0,1,1,1,2,1,0,3,1,1,2,3,3,3,3,3,1,2
1501,3,1,1,72,1,3,3,3,2,43,0,1,2,1,0,0,1,0,1,1,1,3,1,0,0,0,3,0,0,4,2,2,1,1,2
1502,2,1,3,66,1,3,3,2,2,38,0,1,2,1,0,1,1,0,1,1,1,4,0,2,1,0,2,2,2,1,3,2,3,1,2
1503,1,1,1,64,1,3,3,2,2,42,0,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,4,2,0,1,2,2,0,1,2
1504,1,1,0,0,0,3,3,0,0,0,1,1,2,1,0,1,1,0,1,1,1,2,1,0,0,0,1,2,4,1,2,0,1,2,2
1505,1,2,1,74,1,3,3,3,1,45,0,1,2,2,0,1,1,0,1,1,1,0,0,0,1,0,3,2,0,1,3,3,2,1,2
1506,1,2,0,0,0,3,3,2,1,49,0,0,1,1,0,0,1,0,1,1,1,2,0,1,0,0,1,2,6,1,2,0,2,1,2
1507,1,2,3,72,1,3,3,3,1,45,0,1,2,2,0,0,1,0,1,1,1,3,0,0,1,2,3,2,5,1,2,2,0,1,2
1508,1,1,1,58,1,3,3,2,1,41,0,1,2,1,0,0,1,1,1,1,1,3,2,0,0,0,0,2,0,1,2,2,1,1,2
